object_id	trip_id
17.444.783-7	IIC122
16.755.754-6	IIC119
19.190.375-7	IIC152
15.963.611-9	IIC198
9.404.037-k	IIC013
11.719.666-6	IIC182
18.722.081-5	IIC022
9.530.483-4	IIC218
21.585.237-7	IIC111
6.196.333-2	IIC068
5.804.142-4	IIC065
13.204.312-4	IIC11F
10.657.511-8	IIC018 IIC017
14.805.125-9	IIC119
10.031.523-8	IIC03C
6.480.448-k	IIC122
6.469.232-1	TPT02J
19.692.955-k	IIC128
14.321.363-3	IIC019
21.045.929-4	IIC182
11.065.794-3	IIC093
6.809.766-5	IIC034
19.737.366-k	IIC122
6.418.720-1	IIC059
20.179.130-8	IIC214
17.820.705-9	TPT010
12.563.183-5	IIC192
18.485.400-7	IIC142
16.977.648-2	IIC091
10.275.696-7	IIC03E
9.421.792-k	IIC143
16.523.163-5	IIC06E
20.957.768-2	IIC012
18.064.439-3	IIC182
20.495.927-7	IIC085 IIC141
8.328.576-1	IIC108
19.327.169-3	IIC166
6.678.570-k	IIC134
11.719.677-1	IIC01A
10.755.713-k	IIC125
18.619.607-4	IIC135
12.833.669-9	IIC217 IIC216
19.923.602-4	IIC207
21.079.282-1	IIC113
5.885.987-7	IIC015 IIC016
6.825.253-9	IIC207
8.807.786-5	IIC196
10.282.347-8	IIC204
16.443.715-9	IIC09F
8.227.449-9	TPT111
13.948.057-k	IIC198
14.765.373-5	IIC067
18.048.228-8	IIC203
18.563.842-1	TPT069
21.847.891-3	TPT127
12.618.954-k	IIC171
6.463.877-7	IIC085
17.706.201-4	IIC164
13.831.192-9	TPT02H
7.556.248-9	IIC11B
6.654.147-9	IIC196
8.914.002-1	IIC178
9.721.912-5	IIC097
8.957.294-k	IIC183
16.458.546-8	IIC03D
7.438.877-9	TPT02C
10.327.555-5	IIC211
14.702.581-5	IIC142
12.275.332-8	IIC026
10.177.492-9	IIC196
16.594.303-1	IIC216
18.246.597-6	IIC125
6.065.345-3	IIC08C
15.885.629-8	IIC171
11.934.614-2	IIC138
13.886.011-6	IIC079
8.844.412-4	IIC018
15.765.576-k	IIC142
21.881.942-7	IIC065
7.727.043-4	TPT131
21.883.680-1	IIC183
17.865.651-1	IIC02D
21.514.353-8	IIC132
20.979.425-k	IIC125
10.241.787-9	TPT03A TPT03B TPT03C
15.235.884-9	IIC212
14.292.736-5	IIC097
10.513.243-3	IIC197
12.091.499-5	IIC194
11.066.059-6	IIC032
7.148.390-8	IIC121
11.845.407-3	IIC021
10.586.215-6	IIC184
14.010.724-7	IIC168
18.421.376-1	IIC02G
17.059.374-k	IIC176
13.446.897-1	IIC163
8.828.059-8	IIC135
13.614.443-k	IIC118
17.691.944-2	IIC031
19.367.177-2	IIC213
10.604.533-k	TPT02B
16.411.672-7	IIC07F
19.907.365-6	TPT081
20.783.130-1	IIC091
17.912.812-8	IIC196
8.689.136-k	IIC02A
17.712.472-9	IIC058
6.100.941-8	IIC124
15.100.647-7	IIC174
12.554.785-k	IIC05B
21.445.699-k	IIC141
19.697.765-1	IIC05B
17.220.785-5	TPT02C
15.004.058-2	IIC05A
6.926.920-6	IIC208
8.532.221-4	TPT115
11.248.945-2	IIC02F
21.225.355-3	IIC02E
17.282.865-5	IIC162
21.485.249-7	IIC181
20.391.557-8	TPT038
14.903.525-7	IIC205
7.696.435-1	IIC065
13.055.954-9	IIC071
21.435.172-2	IIC095 IIC151
9.684.718-1	IIC03G
10.144.217-9	IIC174
12.388.314-4	IIC136 IIC137
9.564.521-6	TPT094 IIC048
7.087.823-2	TPT133
13.502.533-k	IIC044
20.415.335-3	IIC11D
20.737.831-3	IIC034
18.362.920-4	IIC153
10.929.014-9	IIC063
14.265.978-6	IIC05F
21.601.358-1	IIC176
9.465.537-4	IIC176
17.861.701-k	IIC049
17.477.429-3	IIC02G
5.788.059-7	IIC194
20.091.243-8	IIC101
9.109.541-6	IIC099
19.614.090-5	IIC202
7.479.283-9	TPT01F
20.482.016-3	IIC012
10.940.084-k	IIC135
12.157.777-1	IIC088 IIC142
19.137.415-k	IIC075
9.325.877-k	IIC161
9.741.791-1	IIC02G
5.432.064-7	IIC144
7.911.895-8	IIC152
13.002.560-9	IIC131
21.618.461-k	IIC136
16.567.228-3	IIC081
5.488.476-1	IIC04D
7.888.516-5	IIC069
13.815.356-8	IIC168
14.784.909-5	IIC013
10.650.773-2	IIC171
18.290.645-k	IIC154
9.468.602-4	IIC106
20.961.947-4	IIC01C
20.241.311-k	IIC118
10.978.269-6	IIC201
15.866.356-2	IIC143
16.571.343-5	IIC019
5.142.919-2	IIC191
15.199.299-4	IIC116
15.047.901-k	IIC09G
14.454.295-9	IIC095 IIC151
17.113.798-5	IIC089
7.173.872-8	IIC212
15.870.884-1	IIC204 IIC205
6.728.733-9	IIC122
18.743.688-5	IIC176
10.934.498-2	IIC082
9.149.423-k	IIC194
15.585.802-8	IIC01F
20.217.988-6	IIC097
10.279.189-4	IIC03G
11.631.518-1	IIC11C
9.051.328-1	IIC208
7.481.058-6	IIC213 IIC112
14.219.993-9	IIC192
15.989.075-9	IIC206
14.771.682-6	IIC164
12.020.781-4	IIC104
17.184.427-4	IIC108
8.448.686-8	IIC05G
12.931.469-9	IIC125
13.827.112-9	IIC204
10.999.400-6	IIC191
20.014.307-8	IIC194
21.428.714-5	IIC061
17.444.977-5	IIC052
6.119.743-5	TPT103
11.743.996-8	IIC173
18.008.085-6	IIC167
8.420.068-9	IIC01C
14.658.414-4	TPT092
21.528.975-3	IIC095
17.110.830-6	IIC102
10.958.619-6	IIC06C
17.245.916-1	IIC208
8.399.768-k	IIC071
17.461.271-4	IIC028
19.222.263-k	TPT01F
11.075.055-2	IIC082
20.845.607-5	IIC101
13.935.876-7	IIC073
9.437.532-k	IIC11B
15.297.678-k	IIC175
20.724.617-4	IIC175
9.970.339-3	IIC01A
20.574.214-k	IIC161
15.501.538-1	IIC08A
15.170.453-k	IIC132
6.210.393-k	IIC116
7.755.395-9	IIC11A
8.996.634-5	IIC136
11.486.404-8	IIC01D
10.441.092-8	IIC08G IIC144
20.027.269-2	IIC08A
13.851.898-1	TPT082
16.434.182-8	IIC032
12.907.332-2	IIC09B
7.416.130-8	IIC108
21.001.596-5	IIC173
8.806.737-1	IIC214
6.731.749-1	IIC117
17.435.832-k	TPT018
13.104.871-8	IIC204 IIC205
16.441.904-5	IIC122
7.374.727-9	IIC197
12.125.828-5	IIC04E
17.401.016-1	IIC212
17.843.849-2	TPT121
14.998.373-2	IIC05F
12.349.531-4	IIC11G
18.304.111-8	TPT065
6.433.597-9	IIC032
17.579.064-k	IIC135
7.149.814-k	IIC195
14.709.072-2	IIC192
8.026.805-k	IIC213
11.160.198-4	TPT092
7.764.123-8	IIC09G
21.408.486-4	IIC173
11.416.176-4	IIC11A
8.865.351-3	IIC184
18.399.030-6	IIC125
6.227.880-3	TPT02N
6.233.108-9	IIC064
7.380.727-1	TPT035 TPT036 TPT034
17.349.187-5	TPT112
19.124.777-9	IIC108
12.396.613-9	IIC171
8.451.816-6	IIC178
14.132.738-k	IIC01B IIC01C
5.777.879-2	TPT06F
15.504.193-5	IIC05A
9.726.293-4	IIC025
19.420.454-k	IIC115
11.264.524-1	IIC191
6.222.751-6	IIC119
6.252.700-5	IIC183
14.930.615-3	IIC142
18.089.689-9	IIC213
17.714.430-4	IIC012 IIC011
5.346.736-9	TPT06A
17.901.303-7	IIC09F
14.649.939-2	TPT037
17.820.616-8	IIC04B
9.726.203-9	IIC161
20.771.889-k	IIC059
18.726.554-1	IIC11G
8.717.442-5	IIC11D
9.603.344-3	IIC141
9.972.746-2	IIC143
6.461.403-7	TPT062
13.705.164-8	IIC11F
11.613.843-3	TPT06A
13.494.286-k	IIC033
14.844.869-8	IIC207
12.151.997-6	IIC181
21.071.157-k	TPT016
10.983.232-4	IIC152
20.245.247-7	IIC125
9.144.591-3	IIC08A
18.501.752-4	IIC168
17.233.424-5	IIC177
9.179.145-5	IIC024
17.158.557-k	IIC151
16.353.457-6	IIC208
7.795.256-k	IIC046
20.015.512-2	IIC049
21.391.557-6	IIC217
21.552.565-1	IIC031
17.201.920-k	IIC175
16.088.758-3	IIC068
9.171.130-3	IIC03B
8.209.030-4	IIC168
6.756.799-4	IIC038
15.223.411-2	IIC213
15.339.297-8	TPT02C TPT02B
7.788.620-6	TPT01C
9.386.644-4	IIC077
6.775.280-5	IIC06C
15.893.284-9	IIC128
5.515.765-k	IIC161
17.584.320-5	IIC204
8.086.691-7	TPT02F
15.071.163-k	IIC213
11.690.749-6	IIC202
11.535.682-8	TPT03B
17.453.093-9	IIC134
19.845.402-8	IIC016
8.898.543-5	IIC151
6.251.572-4	IIC078
11.059.913-7	IIC062
17.922.210-8	IIC095
9.426.925-3	IIC108
10.807.291-1	IIC027
10.579.390-1	IIC074
21.259.379-6	IIC125
17.529.760-k	IIC173
17.878.453-6	IIC061
14.428.627-8	IIC182
16.872.300-8	IIC104
11.891.362-k	IIC152
17.429.338-4	IIC09F
16.263.268-k	IIC171
17.718.690-2	IIC082
21.656.431-6	IIC057
14.048.328-1	IIC163
10.369.031-5	IIC113
20.585.504-1	IIC023
21.170.593-k	TPT012
5.198.892-2	IIC09C
14.467.936-9	IIC05C
20.481.936-k	IIC05D
18.502.713-9	TPT076
18.646.844-9	IIC134
15.665.720-4	IIC073
21.101.991-3	IIC217
11.608.822-3	IIC075
12.241.133-8	IIC121
14.254.836-4	IIC097
5.993.692-1	TPT10D
18.187.094-k	IIC161
13.089.689-8	IIC124
7.366.271-k	IIC03G
7.022.940-4	IIC015 IIC016
15.944.267-5	IIC01F
15.326.705-7	TPT02B
5.183.671-5	IIC211
10.938.776-2	IIC102
11.336.826-8	IIC127
17.692.401-2	IIC126
5.265.152-2	IIC165
10.848.004-1	IIC164
6.498.470-5	IIC092
19.099.774-k	IIC049
7.250.150-k	IIC144
10.850.756-k	IIC014
6.513.487-k	IIC01B
15.345.376-4	IIC03E
11.961.679-4	IIC197
19.973.126-2	IIC216
21.578.119-4	IIC05E
20.537.074-9	TPT062 TPT061
8.648.237-1	IIC05D
13.131.279-2	TPT01A
7.191.502-6	IIC182
21.413.028-9	IIC123
19.604.400-k	IIC039
6.464.211-1	IIC052
18.476.902-6	IIC09D
8.568.654-2	IIC06E
14.221.212-9	IIC098
15.785.966-8	IIC162
18.762.336-7	IIC207
14.338.823-9	IIC013
7.614.749-3	IIC086 IIC142
7.745.179-k	IIC207
12.321.205-3	IIC016
20.861.981-k	IIC11D
16.713.408-4	IIC162
11.535.157-5	TPT039 TPT038
13.778.874-8	IIC201
19.584.121-7	IIC121
11.237.780-8	IIC118
20.842.698-2	IIC194
8.166.843-4	IIC172
14.399.092-3	IIC038
12.101.225-1	IIC217 IIC216
8.228.390-k	IIC125
16.099.414-2	IIC08E IIC144
6.330.035-7	IIC213
21.396.292-2	IIC036
10.533.194-k	IIC086
15.083.476-7	IIC106
8.353.636-5	IIC143
7.478.282-5	IIC015
6.864.476-3	IIC184
21.895.604-1	TPT01G
11.148.781-2	IIC184
11.614.762-9	IIC205
5.469.007-k	IIC193
18.690.694-2	IIC206
14.977.844-6	IIC181
9.231.501-k	IIC123
12.625.436-9	IIC136
14.801.585-6	IIC174
16.657.899-k	TPT029
9.011.811-k	TPT068
7.179.018-5	IIC065
9.702.382-4	IIC015 IIC016
19.681.113-3	IIC122
21.309.374-6	IIC198
17.454.925-7	IIC177
17.960.449-3	IIC02D
17.131.834-3	IIC166
21.639.868-8	IIC201
10.093.743-3	IIC183
11.669.340-2	IIC107
20.107.757-5	IIC018
17.632.506-2	IIC168
13.202.603-3	IIC05F
21.763.485-7	IIC034
18.575.186-4	IIC076
15.081.811-7	IIC028
19.441.721-7	IIC05F
8.290.669-k	IIC168
21.819.762-k	IIC07G
13.452.741-2	IIC06E
5.704.369-5	IIC11D
20.618.401-9	IIC026
16.698.762-8	IIC115
17.739.690-7	IIC197
16.162.621-k	IIC06G
6.019.532-3	IIC024
11.606.287-9	IIC02E
15.254.348-4	IIC152
13.361.195-9	IIC08F
16.808.731-4	IIC175
20.294.275-k	IIC038
5.777.641-2	IIC201
14.756.798-7	IIC217
10.099.514-k	IIC197
18.497.528-9	IIC068
14.383.837-4	IIC173
17.621.810-k	IIC074
20.634.785-6	IIC125
5.280.753-k	IIC08G
14.016.505-k	IIC122
6.451.836-4	IIC07G
17.444.624-5	IIC023
17.281.372-k	IIC09C
13.135.653-6	IIC127
6.133.811-k	IIC072
7.578.438-4	TPT098 IIC04G
10.408.109-6	IIC056
7.354.922-1	IIC135
18.656.147-3	TPT074
8.559.646-2	TPT052
8.118.392-9	IIC117
17.673.284-9	IIC204
21.626.333-2	IIC165
6.419.671-5	IIC11G
6.525.361-5	IIC178
19.174.138-2	TPT052
19.611.254-5	IIC167
13.249.350-2	IIC114
10.586.671-2	IIC06B
12.684.910-9	IIC131
20.103.511-2	IIC082
10.560.369-k	IIC047
14.232.438-5	IIC063
12.580.495-k	TPT133
16.288.559-6	IIC095
5.487.660-2	IIC213
12.569.677-5	IIC133
13.416.227-9	TPT03C
8.472.719-9	IIC06G
6.149.538-k	IIC213 IIC112
14.207.571-7	IIC047
21.045.454-3	IIC194
14.570.884-2	IIC125
10.975.997-k	IIC078
10.780.188-k	IIC142
9.108.960-2	IIC172
18.408.694-8	TPT087 TPT088
13.833.723-5	IIC133
16.004.584-1	IIC099
15.166.033-9	IIC08G
16.958.698-5	IIC137
11.054.123-6	TPT06B
18.695.604-4	IIC06F
7.860.163-9	IIC152
14.309.517-7	IIC02G
11.543.639-2	IIC11G
19.885.479-4	IIC044
15.584.527-9	IIC036
5.642.521-7	IIC121
19.368.224-3	IIC048
20.233.321-4	IIC091
18.774.792-9	TPT08E
15.699.263-1	IIC028
19.181.713-3	IIC125
19.834.146-k	IIC079
19.830.716-5	IIC196
21.230.414-k	IIC04A
17.481.203-9	IIC194
7.918.228-1	IIC016
11.044.191-6	IIC087
9.050.057-k	IIC099
12.464.814-9	IIC172
6.461.350-2	IIC06G
20.633.344-8	IIC06D
20.138.720-5	IIC211
15.635.336-1	IIC127
20.318.986-9	IIC152
19.190.820-1	IIC07A
5.919.680-4	IIC152
9.429.080-5	IIC183
15.750.389-8	IIC05C
19.106.810-6	IIC05F
18.732.537-4	IIC142
9.979.184-5	IIC184
17.914.874-9	IIC161
17.642.858-9	IIC06B
18.741.386-9	IIC047
11.032.703-k	IIC039
13.303.806-k	IIC065
17.373.772-6	IIC206
15.337.452-k	IIC166
16.672.081-8	IIC11C
16.760.891-4	TPT061
6.244.699-4	IIC217 IIC11C
21.404.216-9	IIC214
10.212.969-5	IIC05C
15.640.479-9	IIC198
17.962.481-8	IIC137
5.230.770-8	IIC07C
13.625.194-5	IIC11E
5.841.161-2	IIC106
16.555.234-2	IIC215 IIC119 IIC214
8.307.117-6	TPT096 IIC04C
21.566.123-7	IIC137
12.561.390-k	TPT089 TPT08A
9.881.967-3	IIC071
5.288.354-7	IIC171
15.354.279-1	TPT072
7.230.616-3	IIC154
12.972.108-1	IIC183
13.807.959-7	TPT104
6.112.393-8	IIC07G
9.419.088-6	TPT014
20.920.094-5	IIC018
10.644.331-9	IIC136 IIC137
19.108.000-9	IIC06G
12.505.793-4	IIC04G
15.233.997-6	IIC04B
21.950.735-6	IIC07B
14.494.192-6	IIC097
10.717.468-k	IIC04F
15.286.312-8	IIC164
11.976.848-9	IIC137
12.730.688-5	TPT02M TPT02O TPT02N
10.951.761-5	IIC079
12.232.007-3	IIC162
21.248.585-3	IIC153
8.921.032-1	IIC162
13.787.810-k	IIC163
13.036.299-k	IIC08G IIC144
8.372.142-1	IIC178
16.536.999-8	IIC135
5.317.843-k	IIC164
12.051.894-1	IIC176
19.195.301-k	IIC04G
9.722.604-k	IIC118
7.689.826-k	IIC026
15.675.690-3	IIC218
10.333.944-8	IIC05A
19.063.204-k	IIC01F
10.095.285-8	IIC123
6.692.649-4	IIC183
5.833.913-k	TPT08E TPT08D
15.225.196-3	IIC198
5.189.232-1	IIC131
12.242.723-4	IIC024
5.891.806-7	IIC215 IIC214
11.144.755-1	IIC171
8.084.800-5	IIC138
17.142.719-3	IIC133
17.407.813-k	IIC197
15.877.636-7	IIC154
5.773.732-8	IIC213 IIC112
16.498.475-3	IIC064
15.434.415-2	IIC07E
12.690.627-7	IIC163
18.117.524-9	IIC11D
9.617.002-5	IIC117
11.163.017-8	TPT02B
8.622.865-3	TPT02A
12.910.148-2	IIC116
6.594.388-3	IIC098
6.053.055-6	IIC165
5.709.654-3	IIC08F
7.945.824-4	IIC087
12.712.632-1	IIC182
5.071.615-5	IIC017
10.301.822-6	IIC211
13.902.886-4	IIC119
6.399.962-8	IIC11C
13.857.420-2	IIC195
10.067.689-3	IIC167
14.989.276-1	IIC056
12.995.929-k	IIC206 IIC207
5.071.306-7	IIC05A
10.939.445-9	IIC126
7.018.243-2	IIC016
17.465.316-k	IIC154
5.387.233-6	IIC116
10.732.510-7	IIC191
21.400.054-7	IIC07B
18.122.708-7	IIC11F
14.138.405-8	TPT029 TPT028 TPT027
18.166.262-k	IIC104
17.982.272-5	IIC163
16.197.878-7	IIC013
10.737.290-3	IIC018
15.682.559-k	TPT105
8.432.106-k	IIC04A
11.502.813-8	IIC125
5.035.091-6	IIC07A
7.889.398-2	IIC092
7.870.482-9	IIC04C
6.288.453-3	IIC02G
10.660.121-6	TPT125
17.923.992-2	IIC045
10.802.631-6	IIC076
18.936.044-4	IIC154 IIC09E
15.873.294-7	IIC075
5.242.058-k	IIC047
10.483.534-1	IIC202
7.219.501-9	IIC06D
13.261.139-4	IIC203
13.681.226-2	IIC078
5.907.034-7	TPT123
20.715.238-2	IIC038
13.785.157-1	IIC071
6.492.754-k	IIC136
8.182.100-3	IIC191
20.375.618-6	IIC112
13.365.090-3	IIC042
6.548.884-1	IIC218
18.909.170-2	TPT104
11.465.462-k	IIC175
19.548.125-3	IIC206
8.868.920-8	IIC044
10.445.644-8	IIC195
15.304.161-k	IIC213
6.926.163-9	IIC02G
11.592.463-k	IIC084
13.413.219-1	IIC218
9.961.814-k	IIC04B
18.984.628-2	IIC201
8.598.122-6	IIC072
15.907.269-k	IIC136 IIC137
19.947.296-8	IIC175
12.920.449-4	IIC201
9.509.720-k	IIC166
7.351.100-3	IIC061
9.298.893-7	IIC014
19.002.197-1	IIC178
5.050.159-k	IIC072
12.600.088-k	IIC198
13.522.904-k	TPT124
8.389.813-5	TPT037 TPT038
14.548.709-9	IIC181
8.085.981-3	IIC052
8.115.138-5	IIC162
7.803.611-7	IIC066
10.799.913-2	IIC01C
7.898.489-9	IIC197
9.104.540-k	IIC191
7.074.356-6	IIC11D
18.145.756-2	IIC118
13.759.103-k	IIC175
21.135.499-2	IIC069
19.793.030-6	IIC087
12.698.195-3	IIC108
18.413.804-2	IIC11A
7.112.868-7	TPT053
9.397.857-9	IIC054
6.940.271-2	IIC097
14.170.299-8	IIC055
20.242.928-9	IIC105
7.948.239-k	IIC152
19.749.168-k	IIC208
19.634.885-9	IIC161
18.082.782-k	IIC196
18.486.103-8	IIC11F
15.363.172-7	IIC197
11.037.033-4	IIC134
6.659.233-2	IIC127
13.052.436-2	IIC196
15.352.104-2	IIC015
18.300.612-6	TPT086
8.285.640-4	TPT131
7.600.925-2	IIC05G
8.178.673-9	IIC069
21.771.951-8	IIC06E
10.432.447-9	IIC119
7.923.415-k	IIC06F
7.506.338-5	IIC055
8.839.481-k	IIC025
6.732.233-9	IIC085
15.768.351-9	TPT136
11.323.494-6	IIC11E
20.791.148-8	IIC142
17.935.208-7	IIC203
5.600.174-3	IIC08A
5.012.364-2	IIC135 IIC134
14.598.036-4	IIC152
10.868.054-7	TPT02D
13.740.423-k	IIC01G
20.120.954-4	IIC099
16.630.677-9	TPT136
12.308.819-k	IIC197
18.682.311-7	IIC071
17.905.972-k	IIC07G
10.037.710-1	IIC02E
14.492.966-7	IIC181
14.522.476-4	IIC131
18.521.264-5	IIC07D
15.779.837-5	TPT06A
17.776.697-6	IIC033
6.590.864-6	IIC191
20.196.319-2	IIC069
7.347.374-8	TPT08G
14.140.532-2	IIC108
8.067.707-3	IIC168
12.362.932-9	IIC04E
20.064.228-7	TPT097
14.526.098-1	IIC208
9.505.305-k	IIC172
18.821.517-3	IIC175
8.641.936-k	IIC04E
18.680.632-8	IIC046
12.800.839-k	IIC191
18.534.338-3	TPT043
9.673.754-8	IIC04G
17.830.156-k	TPT114
8.552.474-7	IIC141
16.125.623-4	IIC09B
10.916.581-6	TPT107
6.970.394-1	IIC03G
11.424.205-5	IIC134
19.867.691-8	IIC193
18.152.258-5	TPT054
14.327.184-6	IIC182
16.381.515-k	IIC06D
10.955.957-1	TPT109
18.778.553-7	IIC218
9.834.253-2	IIC067
9.862.425-2	IIC173
17.552.912-8	IIC192
10.485.681-k	IIC059
15.331.541-8	TPT138
11.999.286-9	IIC06F
16.866.405-2	IIC184
8.430.561-8	IIC03D
7.893.583-9	IIC05A
20.619.029-9	IIC11E
6.675.637-8	IIC036
9.919.498-7	IIC205
17.608.296-8	IIC087
11.779.992-1	IIC063
7.995.922-7	IIC217
15.501.551-9	IIC032
17.807.766-k	IIC058
10.053.176-3	IIC02F
13.250.503-9	IIC135
10.390.926-k	IIC06D
8.899.206-7	IIC171
6.115.914-2	IIC091
8.636.440-9	TPT02H
11.301.019-3	IIC196
6.863.445-8	IIC02E
9.751.083-k	IIC07F
14.439.964-1	IIC041 IIC042
14.687.919-5	IIC081
9.780.268-8	IIC031
15.696.548-k	IIC201
6.210.798-7	IIC11E
14.396.315-2	IIC116
5.769.384-3	IIC172
19.228.167-9	IIC178
9.303.216-k	IIC194
20.041.257-5	IIC161
8.253.810-k	IIC122
19.058.250-7	IIC049
18.986.427-2	IIC05B
11.120.739-9	IIC02E
16.692.482-k	TPT081
14.086.634-2	IIC161
14.900.656-7	IIC11G
6.414.466-9	IIC071
12.637.768-1	IIC09E
7.223.620-3	IIC175
17.924.803-4	IIC181
17.353.745-k	IIC211
9.111.098-9	IIC052
12.281.046-1	IIC043 IIC044
12.803.169-3	IIC122
11.358.959-k	IIC074
20.591.416-1	IIC141
7.812.421-k	IIC051
13.251.058-k	IIC125
19.111.234-2	IIC088 IIC142
14.637.177-9	IIC018 IIC017
15.013.585-k	IIC09G
5.060.658-9	IIC028
21.465.610-8	IIC07E
20.157.759-4	IIC03F
17.570.711-5	IIC167
10.919.198-1	IIC029
21.216.771-1	TPT042
19.093.994-4	IIC153 IIC09D
18.496.591-7	TPT094
12.338.307-9	IIC208
7.698.565-k	IIC195
13.139.053-k	IIC205
5.234.950-8	IIC101
14.641.144-4	IIC135
7.564.412-4	TPT012
21.895.722-6	IIC083
16.498.209-2	IIC184
17.757.981-5	IIC168
21.129.920-7	IIC136
5.554.338-k	IIC11E
10.607.674-k	IIC02E
6.370.454-7	IIC181
19.134.082-5	IIC204 IIC205
5.854.185-k	IIC09B
13.135.070-8	IIC055
9.406.518-6	IIC043
7.770.046-3	IIC04E
9.323.704-8	IIC073
9.256.694-3	IIC192
17.199.444-6	IIC216
19.282.286-6	IIC122
9.411.867-k	IIC04C
10.855.619-6	IIC064
6.893.965-8	IIC177
16.766.205-6	IIC05B
21.881.376-3	IIC212
20.394.847-6	IIC11E
10.091.923-k	IIC144
11.893.776-7	IIC09B
11.312.208-k	TPT111
15.118.516-9	IIC039
8.663.127-k	IIC078
7.742.301-k	IIC077
18.109.868-6	IIC05C
20.295.728-5	IIC195
7.402.607-9	IIC114 IIC213
6.138.464-2	IIC08B
19.317.890-1	IIC071
8.923.315-1	IIC172
6.310.731-k	IIC211
10.239.719-3	IIC127
15.541.597-5	IIC195
14.460.215-3	IIC01G
13.752.657-3	IIC123
20.463.113-1	IIC073
10.080.784-k	IIC163
8.558.798-6	IIC086
15.707.952-2	TPT042
14.662.322-k	IIC105
13.595.986-3	IIC06A
11.659.033-6	IIC213
13.104.019-9	IIC043
7.528.814-k	TPT136
17.684.831-6	IIC088
21.974.242-8	IIC097
5.506.904-2	IIC051
16.125.322-7	IIC01G IIC01F
13.648.670-5	TPT03B
5.177.038-2	IIC032
20.061.389-9	IIC128
7.179.262-5	IIC166
14.683.133-8	IIC076
12.313.490-7	IIC087
15.464.577-2	TPT08C
10.559.306-6	IIC05E
18.933.934-8	TPT01C
8.279.629-k	IIC05F
6.675.864-8	IIC07C
6.504.964-3	IIC048
5.577.564-8	IIC02F
10.678.269-5	IIC153
5.451.580-4	IIC177
10.223.719-6	IIC118
15.965.174-6	IIC085
11.114.090-1	IIC125
16.596.467-5	IIC215
11.901.047-k	IIC08D
13.680.115-5	IIC036
12.975.466-4	IIC098
20.219.054-5	IIC217
19.656.593-k	IIC133
8.471.950-1	IIC154
17.851.591-8	IIC039
9.862.161-k	IIC101
18.006.919-4	IIC013
10.981.256-k	IIC085
8.612.489-k	IIC054
14.300.047-8	IIC11B IIC214
14.104.329-3	TPT06A
20.369.331-1	IIC061
17.962.941-k	IIC09F
7.548.472-k	IIC177
16.697.056-3	IIC175
21.001.483-7	IIC204
14.740.669-k	IIC105
8.329.280-6	IIC09B
20.493.623-4	IIC082
6.936.730-5	IIC123
21.119.977-6	IIC203 IIC202
17.365.683-1	TPT010
19.279.507-9	IIC125
12.037.103-7	IIC144
10.606.800-3	TPT081
5.680.063-8	IIC079
12.080.944-k	TPT08E
12.595.283-6	IIC196
18.578.540-8	IIC201
8.716.455-1	IIC05D
17.865.077-7	IIC218
8.602.702-k	IIC07G
6.566.797-5	IIC151
10.293.503-9	IIC022
17.314.171-8	TPT138
20.977.270-1	IIC095 IIC151
16.167.908-9	IIC01G IIC01F
11.326.777-1	IIC022
8.267.936-7	IIC02F
8.367.569-1	IIC136
13.133.889-9	IIC014
15.250.687-2	IIC036
12.729.255-8	IIC11A
15.682.576-k	IIC11F
15.183.371-3	IIC194
16.054.187-3	IIC056
16.249.388-4	IIC136
5.776.716-2	IIC119
9.141.048-6	IIC058
10.383.197-k	IIC136
8.374.430-8	IIC077
14.919.949-7	IIC044
18.250.462-9	IIC09B
21.628.152-7	IIC212
10.856.460-1	IIC113
17.020.820-k	IIC217
17.775.926-k	IIC217
13.476.903-3	IIC037
20.806.428-2	IIC175
9.838.432-4	IIC216
16.440.086-7	IIC01E TPT138
14.214.538-3	IIC164
7.621.204-k	IIC206
16.369.717-3	IIC125
8.361.752-7	IIC08D IIC143
13.386.102-5	IIC195
18.529.011-5	IIC012
17.313.971-3	IIC116
9.700.803-5	IIC163
6.713.934-8	IIC212
17.543.117-9	IIC205
9.258.823-8	IIC197
21.169.898-5	TPT078
16.947.275-k	IIC127
6.557.883-2	IIC076
5.616.103-1	IIC06A
5.341.725-6	IIC164
16.161.492-k	IIC111
6.748.616-1	IIC06F
17.405.016-3	IIC01A
12.957.126-8	TPT023 TPT022
9.109.087-2	IIC193
18.885.281-5	IIC144
19.967.846-9	IIC142
21.469.976-1	IIC04B IIC04C
11.553.535-8	IIC056
10.275.537-5	IIC067
5.988.653-3	IIC05G
18.462.371-4	IIC076
21.835.380-k	IIC119
10.453.054-k	IIC141
6.037.441-4	IIC125
20.103.025-k	IIC171
17.876.087-4	IIC184
8.483.966-3	IIC175
20.434.338-1	IIC133
20.197.569-7	IIC042
14.072.325-8	IIC198
6.061.936-k	IIC03F
9.886.681-7	IIC099
20.527.923-7	IIC01G
11.869.460-k	IIC01C
17.219.266-1	IIC081
5.949.764-2	IIC174
12.379.977-1	IIC034
5.095.872-8	IIC01G
11.380.785-7	IIC07C
6.942.261-6	IIC203
13.433.096-1	IIC09B
18.716.772-8	TPT134 IIC016
8.851.221-9	IIC127
16.928.318-4	TPT08D
19.556.710-7	IIC163
17.244.770-8	TPT036
11.930.432-6	IIC078
6.493.780-4	TPT098
17.734.938-k	IIC217 IIC11A
